Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-04-16,PearceRAAF,11.2,23.2,0.0,,10.3,ESE,39.0,E,SE,15.0,22.0,61.0,36.0,1031.0,1026.4,1.0,,16.6,22.4,No,No
2014-03-28,Walpole,16.3,24.1,0.0,,,NE,26.0,ENE,S,9.0,9.0,71.0,63.0,1019.5,1013.9,,,18.9,22.0,No,No
2012-08-14,Nuriootpa,9.2,14.0,1.0,1.8,7.9,WNW,65.0,WSW,W,19.0,19.0,94.0,59.0,1019.4,1018.7,7.0,5.0,10.2,13.3,No,No
2017-03-25,Nuriootpa,14.2,26.4,0.0,6.8,1.4,W,24.0,WSW,SW,7.0,9.0,63.0,47.0,1013.5,1013.0,7.0,,20.8,25.6,No,No
2017-03-14,PearceRAAF,14.7,25.3,0.0,,7.3,W,65.0,NW,NW,24.0,39.0,89.0,51.0,1011.6,1010.3,8.0,7.0,20.0,23.5,No,No
2017-02-27,Tuggeranong,10.0,26.5,0.0,,,ENE,33.0,SSW,WSW,13.0,7.0,70.0,48.0,1024.2,1021.6,,,17.3,24.2,No,No
2010-06-10,Adelaide,7.3,16.3,1.4,1.4,2.9,W,31.0,E,W,2.0,17.0,92.0,64.0,1028.5,1026.7,,,9.6,14.9,Yes,Yes
2013-11-27,Ballarat,11.1,29.3,0.0,,,N,52.0,NNE,NNE,22.0,13.0,50.0,29.0,1015.2,1012.3,,7.0,20.8,27.9,No,No
2008-12-23,Launceston,11.1,27.7,0.2,5.2,,N,48.0,SE,S,7.0,11.0,63.0,24.0,1009.2,1008.6,,,19.3,26.4,No,No
2014-03-31,Walpole,13.9,18.8,3.4,,,WNW,43.0,NW,WNW,13.0,19.0,89.0,84.0,1012.7,1010.4,,,16.4,17.7,Yes,Yes
2015-10-05,Nhil,9.4,37.6,0.0,,,NW,65.0,NNE,NNW,11.0,35.0,55.0,8.0,1021.0,1015.9,,,16.8,36.8,No,No
2016-10-13,MountGinini,-4.6,7.0,1.4,,,SSE,33.0,SE,ENE,13.0,6.0,94.0,64.0,,,,,-1.9,5.0,Yes,No
2009-08-30,MelbourneAirport,5.0,15.1,1.0,1.6,6.6,W,59.0,W,WNW,28.0,37.0,58.0,40.0,1012.3,1012.3,1.0,4.0,9.0,14.7,No,No
2013-10-31,Bendigo,8.0,20.9,0.0,5.5,,SSW,35.0,SSE,S,20.0,15.0,65.0,49.0,1023.5,1021.6,3.0,,13.2,19.0,No,No
2010-04-13,NorahHead,13.0,20.9,0.0,,,S,39.0,WSW,S,9.0,28.0,58.0,64.0,1021.5,1020.0,,,18.4,20.0,No,No
2015-10-06,MountGinini,13.3,22.2,0.0,,,NW,67.0,NW,NW,20.0,26.0,32.0,24.0,,,,,16.2,21.5,No,No
2010-12-28,NorfolkIsland,23.1,28.2,0.0,4.8,7.6,N,54.0,N,NNW,22.0,24.0,90.0,77.0,1014.3,1013.8,7.0,6.0,24.7,26.8,No,No
2014-09-02,Darwin,17.7,31.5,0.0,6.4,10.9,N,33.0,NNE,NNW,6.0,20.0,63.0,38.0,1015.5,1011.8,3.0,7.0,26.2,29.9,No,No
2016-04-08,Ballarat,5.7,15.4,0.0,,,WNW,24.0,WNW,WSW,9.0,13.0,96.0,58.0,1023.7,1022.6,7.0,8.0,11.3,14.4,No,No
2011-11-22,CoffsHarbour,20.3,30.0,0.0,7.0,,NNE,57.0,NNW,NE,28.0,35.0,54.0,60.0,,1008.4,6.0,3.0,25.6,27.1,No,No
2016-04-11,Witchcliffe,15.7,23.3,,,,N,48.0,SSE,NNE,9.0,24.0,80.0,68.0,1021.9,1020.4,,,18.8,22.3,,Yes
2014-12-04,WaggaWagga,18.3,32.0,7.6,3.6,6.4,SSW,46.0,ENE,ESE,9.0,7.0,75.0,47.0,1011.3,1007.3,7.0,7.0,22.4,29.7,Yes,Yes
2011-01-22,SalmonGums,16.9,41.6,0.0,,,N,46.0,NNE,N,26.0,17.0,30.0,14.0,,,,,28.0,40.3,No,Yes
2015-10-18,GoldCoast,18.2,27.5,0.0,,,SE,37.0,SE,SE,15.0,28.0,67.0,61.0,1026.1,1024.2,,,25.4,25.1,No,No
2016-03-07,Wollongong,19.5,25.3,0.0,,,NE,41.0,E,N,2.0,13.0,81.0,80.0,1021.5,1018.6,,,22.4,23.2,No,No
2013-12-28,Woomera,26.1,36.7,0.0,13.3,13.9,SSE,63.0,WNW,S,28.0,35.0,9.0,12.0,1005.8,1007.4,2.0,,34.2,35.7,No,No
2011-08-31,Moree,4.8,22.1,0.0,3.6,11.0,N,24.0,NE,SW,15.0,13.0,76.0,36.0,1022.9,1020.3,0.0,1.0,15.2,21.9,No,No
2014-01-23,CoffsHarbour,20.2,24.3,,,,WSW,33.0,SW,WSW,24.0,11.0,83.0,84.0,1020.2,1019.6,,8.0,22.6,22.6,,Yes
2010-08-18,WaggaWagga,2.9,12.1,0.0,1.2,0.1,ENE,33.0,NE,ENE,13.0,20.0,76.0,90.0,1017.4,1007.2,7.0,8.0,7.0,8.5,No,Yes
2011-06-09,Newcastle,5.5,15.6,0.0,,,,,NW,NW,7.0,7.0,63.0,43.0,,,1.0,1.0,8.8,14.8,No,No
2009-06-23,MelbourneAirport,8.3,16.7,0.0,1.8,1.5,N,56.0,NE,NNE,26.0,22.0,81.0,60.0,1017.4,1013.4,7.0,7.0,11.9,15.6,No,Yes
2015-09-26,Dartmoor,5.9,20.5,0.0,4.6,10.8,SW,24.0,E,NW,4.0,7.0,81.0,35.0,1030.7,1026.7,,,13.1,19.8,No,No
2014-02-15,Nuriootpa,19.5,25.3,53.0,5.4,6.2,WSW,46.0,SW,WSW,11.0,26.0,86.0,76.0,998.0,999.7,6.0,7.0,21.6,23.6,Yes,No
2012-09-25,Sydney,12.0,19.1,0.2,3.2,3.8,ESE,33.0,W,ESE,13.0,26.0,51.0,63.0,1022.1,1020.0,2.0,6.0,15.0,16.8,No,No
2015-02-01,Uluru,22.9,40.9,0.0,,,SE,41.0,ESE,SSE,13.0,17.0,16.0,9.0,1009.7,1006.6,,6.0,32.1,39.1,No,No
2015-08-19,Richmond,5.3,18.2,0.0,2.6,,E,22.0,,NE,0.0,4.0,74.0,48.0,1027.3,1024.3,7.0,2.0,11.4,17.2,No,No
2016-03-16,SydneyAirport,19.5,24.0,14.2,6.0,7.6,SSE,50.0,SE,S,22.0,31.0,80.0,72.0,1019.7,1018.1,8.0,4.0,21.3,23.7,Yes,Yes
2013-12-24,Sydney,19.2,22.9,0.0,6.6,0.0,SSE,41.0,SSE,SSE,24.0,17.0,58.0,56.0,1018.3,1018.5,7.0,7.0,21.8,22.1,No,No
2010-06-26,Nuriootpa,1.1,11.8,1.0,0.6,7.6,W,30.0,NE,WSW,2.0,19.0,91.0,54.0,1027.8,1026.1,1.0,3.0,6.4,11.6,No,No
2016-03-29,Tuggeranong,15.6,21.9,0.0,,,ENE,24.0,SE,NNE,9.0,9.0,76.0,54.0,1018.0,1015.4,,,16.9,21.3,No,No
2016-07-12,WaggaWagga,4.7,14.1,0.0,1.6,,WNW,67.0,N,WNW,17.0,44.0,82.0,52.0,1010.0,1006.4,8.0,2.0,8.3,12.8,No,No
2017-02-12,SydneyAirport,23.3,28.4,0.0,10.4,7.8,SSW,76.0,S,S,13.0,48.0,83.0,82.0,1000.8,998.1,1.0,7.0,25.7,24.8,No,Yes
2016-09-01,Nhil,7.0,15.8,0.2,,,ENE,17.0,ENE,S,7.0,9.0,94.0,62.0,1018.7,1014.7,,,10.5,15.1,No,No
2016-10-23,Newcastle,8.0,18.5,7.0,,,,,,,0.0,,65.0,,,,6.0,,14.0,,Yes,No
2012-01-18,Portland,14.7,19.7,0.6,11.2,10.0,SE,31.0,S,S,11.0,17.0,99.0,56.0,1017.3,1018.2,8.0,1.0,15.0,18.5,No,No
2010-12-14,Nuriootpa,12.6,30.3,0.0,7.2,9.2,NW,39.0,NE,NW,19.0,20.0,42.0,20.0,1011.3,1007.5,3.0,7.0,21.7,29.4,No,No
2011-05-16,Townsville,14.0,27.0,0.0,7.6,3.4,SE,43.0,S,ESE,15.0,30.0,50.0,41.0,1022.6,1019.5,7.0,5.0,20.5,26.1,No,No
2015-01-07,Albury,20.3,36.5,0.0,,,NNE,31.0,SE,NNE,9.0,19.0,54.0,29.0,1018.0,1013.3,2.0,,26.4,34.9,No,No
2011-10-05,MountGambier,12.5,17.4,0.0,5.0,0.1,NE,31.0,NNE,ENE,11.0,15.0,71.0,69.0,1015.6,1012.8,8.0,8.0,13.9,16.1,No,Yes
2010-01-29,Cairns,24.3,27.9,1.4,4.8,0.0,SSE,28.0,,SE,0.0,7.0,93.0,91.0,1007.1,1004.4,8.0,8.0,25.9,26.7,Yes,Yes
2014-10-24,Darwin,23.4,35.4,0.0,7.8,11.7,N,44.0,NE,N,11.0,35.0,56.0,39.0,1014.5,1009.7,1.0,1.0,29.5,33.3,No,No
2015-12-26,MelbourneAirport,11.9,21.2,37.2,,6.2,WSW,67.0,SW,SSW,24.0,31.0,92.0,41.0,1007.7,1009.4,8.0,5.0,12.0,18.8,Yes,Yes
2013-03-27,Hobart,15.0,31.8,0.0,5.0,4.8,NNW,80.0,N,N,30.0,31.0,48.0,24.0,1006.9,1000.7,,,20.5,31.2,No,No
2008-11-19,Melbourne,14.0,21.0,0.4,2.8,0.1,SSE,30.0,S,SW,15.0,13.0,80.0,68.0,1011.4,1006.8,8.0,7.0,15.8,19.2,No,Yes
2009-06-01,GoldCoast,14.9,21.1,2.6,,,SSE,52.0,S,SSE,31.0,30.0,66.0,64.0,1028.6,1025.8,,,19.4,20.6,Yes,Yes
2010-06-08,SalmonGums,,,,,,,,,,,,,,,,,,,,,
2010-02-13,Brisbane,21.6,31.1,0.0,6.8,11.3,NE,30.0,WSW,NE,6.0,19.0,62.0,56.0,1013.5,1011.2,3.0,5.0,28.0,29.6,No,No
2013-12-29,MountGinini,10.5,22.5,0.0,,,NW,39.0,ESE,SSW,6.0,13.0,29.0,16.0,,,,,13.0,22.2,No,No
2012-06-12,Ballarat,-0.6,13.4,0.0,,,N,39.0,NE,N,13.0,26.0,98.0,68.0,1022.6,1019.5,5.0,2.0,5.4,11.6,No,No
2013-10-29,BadgerysCreek,11.9,28.3,0.0,,,S,59.0,N,S,4.0,31.0,74.0,54.0,1007.0,1008.3,,,18.5,19.9,No,No
2015-10-18,MountGinini,6.1,17.0,2.6,,,NW,33.0,ENE,WNW,11.0,15.0,98.0,62.0,,,,,8.5,16.6,Yes,No
2016-03-05,AliceSprings,22.9,38.8,0.0,15.4,11.6,ESE,37.0,N,SW,11.0,11.0,38.0,24.0,1011.4,1007.2,1.0,5.0,31.1,36.9,No,No
2009-05-14,GoldCoast,12.8,25.6,0.0,,,WNW,30.0,W,WSW,9.0,9.0,55.0,29.0,1016.4,1013.0,,,19.9,24.4,No,No
2015-08-13,Mildura,4.3,16.0,1.8,2.4,2.7,W,31.0,WNW,W,11.0,11.0,90.0,60.0,1023.2,1022.6,5.0,7.0,8.2,15.7,Yes,No
2010-04-16,Mildura,7.4,25.4,0.0,3.2,10.5,ENE,28.0,ENE,NNE,9.0,15.0,73.0,25.0,1024.3,1020.3,1.0,5.0,14.3,24.8,No,No
2012-05-06,Perth,14.8,20.5,10.4,2.2,6.0,SSW,33.0,SW,SSW,9.0,11.0,85.0,66.0,1012.2,1012.1,7.0,3.0,16.8,18.2,Yes,Yes
2011-11-01,Cairns,22.7,30.3,0.0,9.2,11.0,SE,46.0,SE,SE,30.0,33.0,56.0,50.0,1012.6,1009.6,4.0,2.0,27.7,29.2,No,Yes
2014-07-28,Williamtown,4.7,19.7,12.8,7.0,,WNW,46.0,WNW,WNW,20.0,33.0,70.0,33.0,1022.9,1018.7,5.0,2.0,11.7,19.1,Yes,No
2013-11-01,Darwin,25.7,33.9,0.0,9.6,8.4,SW,41.0,N,NW,9.0,28.0,59.0,60.0,1011.9,1008.4,1.0,3.0,31.1,33.1,No,No
2009-11-19,AliceSprings,27.5,40.9,0.0,18.0,9.1,NW,59.0,NNW,NW,31.0,28.0,22.0,13.0,1007.5,1003.5,3.0,5.0,34.2,38.8,No,No
2016-06-15,SalmonGums,8.8,16.2,5.6,,,SSW,22.0,ENE,S,6.0,7.0,95.0,73.0,,,,,10.9,14.4,Yes,Yes
2009-01-03,MelbourneAirport,6.3,21.1,0.0,6.2,10.5,SSE,31.0,E,S,13.0,19.0,51.0,35.0,1020.8,1017.6,1.0,7.0,13.4,19.6,No,No
2013-10-17,Darwin,27.2,32.6,0.0,7.8,4.4,NW,33.0,W,NW,13.0,17.0,74.0,62.0,1013.6,1010.2,7.0,7.0,29.6,31.6,No,No
2016-01-25,NorfolkIsland,21.2,26.4,0.6,3.4,7.3,ENE,31.0,NNE,ENE,15.0,17.0,78.0,74.0,1014.0,1012.8,7.0,7.0,24.4,25.3,No,Yes
2010-04-01,Ballarat,9.5,19.9,0.0,,,S,35.0,SSE,S,13.0,22.0,99.0,54.0,,,8.0,,10.2,18.1,No,No
2010-02-07,Albury,20.3,33.9,0.0,,,SE,37.0,SE,E,19.0,6.0,53.0,32.0,1020.8,1017.5,,,23.2,32.6,No,No
2015-04-20,Uluru,12.4,21.4,0.0,,,E,57.0,ESE,E,35.0,33.0,42.0,21.0,1027.6,1023.7,,,14.6,20.3,No,No
2011-08-08,CoffsHarbour,10.8,20.0,19.6,4.2,8.1,WNW,35.0,NW,E,11.0,13.0,72.0,41.0,1012.8,1008.4,1.0,4.0,16.5,17.7,Yes,No
2013-01-06,Woomera,20.3,44.8,0.0,,,S,57.0,SSE,SSE,28.0,28.0,39.0,8.0,1016.2,1012.9,,,26.1,41.5,No,No
2013-05-31,Penrith,7.6,23.8,0.2,,,NE,13.0,,WSW,0.0,2.0,100.0,55.0,,,,,10.4,23.7,No,No
2015-05-12,SydneyAirport,11.8,23.5,0.0,6.6,10.3,WNW,61.0,NW,WNW,17.0,41.0,44.0,29.0,1014.0,1009.9,0.0,1.0,18.2,22.5,No,No
2013-12-22,NorfolkIsland,17.1,23.5,0.0,6.4,11.0,,,SSE,SSE,17.0,19.0,67.0,64.0,1018.6,1017.5,3.0,1.0,21.0,21.3,No,No
2016-06-22,Nuriootpa,8.4,13.6,4.6,2.2,5.0,WNW,46.0,WNW,WNW,20.0,22.0,87.0,78.0,1010.7,1010.6,3.0,,10.0,12.2,Yes,Yes
2013-08-17,Watsonia,8.3,15.0,0.4,4.8,6.3,N,59.0,N,NNW,15.0,22.0,70.0,56.0,1007.8,1006.8,3.0,7.0,10.3,13.4,No,No
2008-12-22,Launceston,13.1,26.3,0.0,18.6,,NW,46.0,NE,NW,4.0,17.0,64.0,62.0,1009.5,1003.9,,,18.7,21.4,No,No
2013-09-19,Hobart,11.9,16.2,12.6,0.6,0.0,W,28.0,N,S,7.0,11.0,92.0,74.0,994.1,993.3,,,13.6,15.4,Yes,No
2013-03-21,NorahHead,17.9,25.1,0.0,,,NNE,57.0,N,NNE,26.0,35.0,64.0,70.0,1019.9,1015.2,,,21.4,24.3,No,No
2010-09-22,Melbourne,9.8,16.6,0.0,0.8,1.2,SSE,33.0,S,SSE,13.0,19.0,64.0,53.0,1028.2,1026.4,7.0,7.0,12.9,14.7,No,No
2010-12-27,Sale,9.2,18.0,0.0,6.2,8.8,SW,54.0,W,SW,28.0,30.0,56.0,34.0,1009.0,1011.8,5.0,4.0,14.7,16.3,No,No
2017-05-05,Perth,16.0,24.3,7.8,2.2,8.6,SSW,22.0,,SSW,0.0,9.0,88.0,55.0,1022.1,1021.7,4.0,2.0,19.3,23.2,Yes,No
2010-08-24,Cairns,19.2,29.4,0.0,6.4,10.5,SSE,28.0,S,NNE,15.0,15.0,61.0,61.0,1016.7,1012.3,1.0,1.0,25.8,27.4,No,No
2011-08-25,Mildura,6.6,24.6,0.0,3.6,10.5,WNW,48.0,NNW,WSW,19.0,24.0,41.0,36.0,1022.0,1020.8,0.0,1.0,16.2,22.4,No,No
2016-06-24,Walpole,6.9,15.7,0.0,,,NW,41.0,N,NW,9.0,26.0,71.0,78.0,1018.2,1014.4,,,10.8,13.3,No,Yes
2010-05-12,Mildura,1.5,16.1,0.0,4.0,9.3,SE,30.0,S,SSE,9.0,15.0,77.0,38.0,1027.0,1025.6,0.0,3.0,7.1,15.9,No,No
2014-09-23,PearceRAAF,5.6,17.1,0.0,,0.0,,,E,S,13.0,13.0,,63.0,1027.2,1025.0,7.0,8.0,14.0,16.5,No,No
2016-09-02,Bendigo,6.8,14.5,0.0,,,S,33.0,SSE,S,19.0,17.0,86.0,68.0,1012.3,1006.4,,,9.8,14.0,No,No
2011-11-16,MelbourneAirport,12.9,18.9,10.0,6.6,11.5,SSE,37.0,S,SSE,19.0,17.0,66.0,39.0,1019.7,1019.7,7.0,1.0,15.5,18.3,Yes,No
2012-07-18,Cobar,4.1,16.5,0.0,2.0,,SW,30.0,SSW,SW,6.0,15.0,72.0,39.0,1022.0,1019.3,0.0,1.0,9.0,16.2,No,No
2012-05-23,NorfolkIsland,15.2,20.4,0.0,3.4,6.7,E,39.0,ESE,ESE,15.0,19.0,59.0,66.0,1026.4,1024.5,2.0,3.0,18.2,19.2,No,Yes
2014-01-04,WaggaWagga,12.3,25.9,0.0,11.6,13.6,SW,54.0,SW,W,35.0,35.0,32.0,17.0,1006.7,1005.4,1.0,1.0,17.7,25.0,No,No
2012-06-06,Hobart,5.6,12.3,0.0,0.6,2.2,SW,46.0,NNW,WSW,11.0,13.0,58.0,54.0,1022.9,1021.2,,,8.4,12.0,No,No
2008-09-22,Perth,1.0,19.0,5.4,1.6,11.1,E,37.0,ENE,SE,9.0,13.0,57.0,34.0,1028.8,1024.8,0.0,1.0,11.2,17.9,Yes,No
2009-04-01,Watsonia,11.8,29.5,0.0,6.2,10.3,SSW,24.0,NNE,S,2.0,11.0,85.0,30.0,1022.4,1019.7,1.0,3.0,14.3,28.4,No,No
2012-01-18,Witchcliffe,12.0,30.9,0.0,,,SSE,44.0,SE,SSE,15.0,22.0,47.0,39.0,1017.0,1013.4,,,22.0,28.1,No,No
2010-05-28,Albury,6.4,17.0,0.0,,,ENE,22.0,,NE,0.0,13.0,96.0,63.0,1019.4,1014.3,8.0,6.0,9.4,17.0,No,Yes
2013-06-17,Canberra,-1.4,13.7,0.0,,,SSW,37.0,NNW,SSE,2.0,13.0,85.0,47.0,1012.8,1011.0,8.0,5.0,5.4,11.7,No,No
2013-09-02,PearceRAAF,15.8,23.3,1.0,,2.4,WNW,24.0,NNE,WSW,9.0,15.0,79.0,70.0,1019.9,1016.5,8.0,5.0,19.0,21.1,No,No
2012-06-21,Launceston,3.0,9.1,9.0,,,NNW,28.0,NNW,NW,4.0,2.0,99.0,89.0,1006.5,1004.1,,,5.0,8.9,Yes,No
2009-12-21,MelbourneAirport,9.7,27.3,0.0,5.6,13.5,SE,31.0,NNE,SE,4.0,19.0,74.0,33.0,1014.4,1011.3,7.0,7.0,16.1,26.6,No,No
2010-12-31,Hobart,9.0,23.5,0.0,8.8,13.0,SE,35.0,NNW,SE,19.0,17.0,60.0,41.0,1013.3,1006.2,,,15.4,23.1,No,No
2012-07-08,Perth,7.8,16.0,0.2,1.6,8.8,SSE,31.0,S,SE,9.0,13.0,76.0,45.0,1020.6,1019.6,5.0,3.0,10.6,15.6,No,No
2009-03-09,WaggaWagga,17.6,31.3,0.0,7.4,11.6,E,43.0,E,NNE,30.0,7.0,56.0,26.0,1019.8,1016.2,0.0,1.0,20.6,30.6,No,No
2014-10-23,Sydney,14.5,28.0,0.0,6.0,10.7,E,28.0,W,E,6.0,20.0,64.0,56.0,1018.0,1015.9,3.0,2.0,19.7,25.1,No,No
2014-06-30,Portland,6.7,13.6,5.0,1.6,4.9,WSW,46.0,WSW,SW,24.0,22.0,92.0,73.0,1017.6,1020.2,8.0,8.0,11.0,12.2,Yes,No
2017-05-04,Cairns,20.6,29.3,0.2,,,SE,50.0,SSE,ESE,22.0,31.0,74.0,67.0,1017.6,1014.7,5.0,8.0,25.5,26.8,No,Yes
2016-08-26,GoldCoast,8.0,20.4,0.2,,,SSE,30.0,WNW,ESE,11.0,15.0,47.0,47.0,1017.2,1014.3,,,16.3,19.5,No,Yes
2012-03-30,Perth,17.6,22.8,0.2,8.0,8.0,SW,43.0,SSE,SW,13.0,19.0,48.0,40.0,1018.4,1017.0,7.0,1.0,18.4,21.8,No,No
2009-08-28,Tuggeranong,0.9,18.9,0.0,,,WNW,41.0,NW,W,13.0,19.0,43.0,29.0,1016.5,1014.1,,,12.1,18.8,No,No
2014-02-12,Richmond,20.3,30.7,0.4,4.8,,ESE,35.0,SSW,SSE,7.0,15.0,91.0,53.0,1016.4,1014.1,,,23.1,28.6,No,No
2016-07-07,Penrith,13.5,18.5,0.0,,,SW,44.0,SSW,SSW,15.0,15.0,77.0,77.0,,,,,15.4,15.8,No,No
2013-05-19,Dartmoor,4.2,16.7,6.2,0.6,4.5,N,28.0,NNE,N,2.0,11.0,100.0,74.0,1019.3,1015.3,,,6.5,14.9,Yes,Yes
2009-02-16,Portland,15.2,23.7,0.0,6.8,12.1,SE,37.0,ESE,SE,24.0,22.0,87.0,61.0,1019.7,1017.1,6.0,0.0,17.4,22.1,No,No
2012-09-22,MountGinini,0.5,13.0,0.0,,,SW,39.0,S,NW,17.0,9.0,63.0,60.0,,,,,6.3,12.2,No,No
2013-08-29,Townsville,14.5,27.3,0.0,7.0,10.9,ENE,37.0,SE,NE,13.0,28.0,62.0,60.0,1020.8,1016.7,1.0,2.0,23.3,25.4,No,No
2014-12-06,Dartmoor,13.5,18.2,0.0,4.2,0.9,SSE,44.0,SSE,SSE,28.0,24.0,100.0,78.0,1013.0,1012.0,,,15.6,17.0,No,No
2009-05-13,Penrith,7.6,21.9,0.2,,,W,28.0,,W,0.0,19.0,88.0,35.0,,,,,11.5,21.1,No,No
2009-08-01,Penrith,3.3,19.9,0.0,,,WSW,24.0,N,N,6.0,6.0,83.0,39.0,,,,,8.6,19.6,No,No
2011-03-03,PerthAirport,19.6,35.1,0.0,11.6,11.5,ENE,48.0,ENE,NNE,30.0,15.0,37.0,23.0,1012.0,1007.2,1.0,0.0,25.3,33.9,No,No
2012-03-29,BadgerysCreek,13.8,27.4,1.2,,,SSE,39.0,SW,ENE,6.0,6.0,100.0,50.0,1019.4,1015.9,,,17.1,27.0,Yes,No
2012-01-02,BadgerysCreek,13.6,29.9,0.0,,,ENE,28.0,N,NE,2.0,11.0,71.0,40.0,1018.5,1015.3,,,21.2,29.7,No,No
2015-09-23,Brisbane,14.7,23.5,0.0,6.0,7.6,ENE,28.0,WSW,ESE,9.0,11.0,51.0,57.0,1019.0,1016.7,2.0,5.0,19.1,18.9,No,No
2009-01-09,Sale,4.7,21.1,0.0,4.0,12.8,E,43.0,NW,E,9.0,20.0,66.0,33.0,1021.6,1018.6,1.0,,13.6,20.4,No,No
2011-08-08,MelbourneAirport,6.0,13.0,0.0,0.6,5.8,S,28.0,WNW,S,6.0,19.0,81.0,62.0,1012.3,1010.3,7.0,6.0,8.5,11.4,No,No
2013-10-09,Adelaide,15.3,31.7,0.0,4.4,4.6,N,50.0,NNE,N,20.0,15.0,18.0,13.0,1010.1,1005.8,,,26.0,30.4,No,No
2008-09-13,Darwin,23.4,32.5,0.0,5.8,9.4,NNW,31.0,NE,NNW,15.0,17.0,72.0,43.0,1014.3,1011.0,2.0,1.0,27.3,32.0,No,No
2014-01-01,Katherine,24.9,37.8,3.2,6.2,,NW,24.0,WNW,NNE,13.0,6.0,72.0,65.0,1008.8,1005.3,0.0,2.0,29.9,32.1,Yes,No
2014-07-08,PerthAirport,9.7,16.5,18.6,4.6,4.9,WSW,61.0,SW,SW,26.0,28.0,61.0,78.0,1015.6,1017.5,7.0,7.0,13.9,13.8,Yes,No
2015-10-22,AliceSprings,15.1,33.8,0.0,13.4,12.3,E,43.0,E,ESE,28.0,20.0,26.0,9.0,1018.4,1014.9,0.0,1.0,25.6,32.6,No,No
2008-03-10,Sydney,19.3,26.3,0.0,4.6,10.8,,,WNW,NE,9.0,24.0,76.0,50.0,1025.1,1022.5,1.0,0.0,22.9,25.5,No,No
2009-08-12,MountGinini,-0.5,0.9,7.2,,,W,52.0,W,W,22.0,26.0,98.0,98.0,,,,,0.0,0.0,Yes,Yes
2015-03-27,Wollongong,15.1,25.1,0.0,,,WSW,63.0,W,WSW,24.0,20.0,37.0,25.0,1019.2,1016.9,,,17.1,24.8,No,No
2012-07-05,Launceston,-2.1,10.1,0.0,,,E,13.0,,,0.0,0.0,99.0,67.0,1034.7,1032.7,,,0.3,9.8,No,No
2012-08-24,Brisbane,17.9,27.6,0.0,3.8,7.1,NNW,22.0,NW,ENE,4.0,9.0,77.0,63.0,1018.9,1014.7,6.0,5.0,21.4,25.2,No,No
2009-07-04,Williamtown,7.9,17.1,0.0,6.8,1.7,W,54.0,WNW,WNW,30.0,26.0,54.0,37.0,1012.6,1011.0,0.0,,11.2,16.9,No,No
2012-04-12,MelbourneAirport,7.2,22.5,0.0,2.8,10.7,N,22.0,N,E,15.0,7.0,75.0,35.0,1033.8,1030.5,1.0,0.0,13.1,21.8,No,No
2015-05-19,Wollongong,15.6,18.6,0.0,,,NE,39.0,N,NNE,20.0,13.0,77.0,81.0,1020.1,1015.0,8.0,7.0,17.5,18.0,No,Yes
2016-02-15,NorfolkIsland,22.9,25.3,43.8,5.4,0.0,ENE,56.0,ENE,ENE,33.0,17.0,96.0,95.0,1007.9,1006.8,8.0,8.0,23.7,24.0,Yes,Yes
2010-08-23,Wollongong,11.8,16.4,0.0,,,W,44.0,NNW,N,30.0,17.0,55.0,61.0,1016.7,1010.5,8.0,8.0,13.9,14.5,No,No
2017-02-17,Ballarat,8.9,22.7,0.0,,,WNW,43.0,WSW,WNW,11.0,26.0,82.0,43.0,1009.6,1008.4,5.0,2.0,12.8,20.2,No,No
2013-11-29,Watsonia,11.3,18.0,9.6,2.4,2.4,S,48.0,S,SSW,17.0,24.0,71.0,45.0,1013.5,1016.2,7.0,7.0,15.0,15.8,Yes,No
2013-01-28,Nuriootpa,9.7,23.6,0.0,7.8,5.3,S,44.0,WSW,S,17.0,28.0,63.0,60.0,1013.1,1012.6,6.0,7.0,17.5,19.7,No,No
2011-02-17,Cairns,23.6,31.5,0.6,4.0,9.2,SE,31.0,S,NE,11.0,17.0,63.0,59.0,1009.9,1006.8,6.0,5.0,28.6,30.1,No,No
2009-09-06,Melbourne,8.1,16.7,0.0,4.2,1.2,N,67.0,NNE,N,31.0,43.0,53.0,36.0,1013.7,1007.9,7.0,7.0,11.9,16.0,No,No
2009-06-22,Newcastle,13.8,19.2,23.6,,,,,NW,,4.0,0.0,94.0,75.0,,,6.0,2.0,15.0,18.0,Yes,No
2014-02-01,Watsonia,17.9,36.1,0.0,8.0,10.8,SSW,28.0,N,SSW,7.0,17.0,80.0,27.0,1011.7,1008.7,8.0,0.0,19.9,34.6,No,No
2017-02-26,Nhil,7.3,31.2,0.0,,,SSE,28.0,SSE,NW,13.0,9.0,82.0,23.0,1019.8,1017.4,,,12.7,29.0,No,No
2013-03-26,Sale,11.5,29.1,0.0,5.0,7.0,E,33.0,W,E,11.0,13.0,85.0,32.0,1017.0,1012.5,8.0,4.0,16.3,28.4,No,No
2010-12-26,WaggaWagga,16.2,33.0,4.0,5.0,12.0,WSW,41.0,NE,WSW,7.0,13.0,84.0,23.0,1006.2,999.4,4.0,3.0,21.8,32.2,Yes,No
